signal,start,end,ts,component,unit,subcomponent,value,elapsed,rolled_value
jcarbon.emissions.Emissions,2024-06-05 16:54:41.967385070,2024-06-05 16:54:41.973981713,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828259,4.65639002659736e-05,6.095098751,2.9769324784262556e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.968605041,2024-06-05 16:54:41.972782373,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.719870191297862e-05,6.096318722,2.9806523486175536e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.968605041,2024-06-05 16:54:41.972782373,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.096318722,2.9806084627182468e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.972782373,2024-06-05 16:54:41.976971149,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.730060952881861e-05,6.100496054,2.9797447003976385e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.972782373,2024-06-05 16:54:41.976971149,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.100496054,2.976228672979937e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.974014069,2024-06-05 16:54:41.974139686,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828259,6.986745644170924e-07,6.10172775,2.9762985404363783e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.974014069,2024-06-05 16:54:41.980678698,5878337894647453.0,os=Linux,GRAMS_OF_CO2,socket=0,3.7068285053587666e-05,6.10172775,2.976465884786258e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.974139686,2024-06-05 16:54:41.980646984,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828263,3.6193219036294586e-05,6.101853367,2.9800852066898876e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.976971149,2024-06-05 16:54:41.981159210,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.729424252905231e-05,6.10468483,2.979128534107819e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.976971149,2024-06-05 16:54:41.981159210,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.10468483,2.9779737172146467e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.980678698,2024-06-05 16:54:41.980802723,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828263,8.885089789891963e-07,6.108392379,2.975752934326202e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.980678698,2024-06-05 16:54:41.987396224,5878337894647453.0,os=Linux,GRAMS_OF_CO2,socket=0,4.812402473366966e-05,6.108392379,2.9794105199063968e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.980802723,2024-06-05 16:54:41.987364367,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,4.700729377892026e-05,6.108516404,2.9805801853021576e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.981159210,2024-06-05 16:54:41.985349893,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.731759116316035e-05,6.108872891,2.964820946006946e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.981159210,2024-06-05 16:54:41.985349893,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0002043908996465665,6.108872891,2.9852339411579013e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.985349893,2024-06-05 16:54:41.989612579,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.080937879027165e-05,6.113063574,2.989262689409525e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.985349893,2024-06-05 16:54:41.989612579,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.113063574,2.989236594595824e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.987396224,2024-06-05 16:54:41.987521922,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,8.49605592035708e-07,6.115109905,2.984972526915503e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.987396224,2024-06-05 16:54:41.994067558,5878337894647453.0,os=Linux,GRAMS_OF_CO2,socket=0,4.509222638974326e-05,6.115109905,2.9880737050089376e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.987521922,2024-06-05 16:54:41.994036545,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,1.4677666923378363e-05,6.115235603,2.9881334271557354e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.987521922,2024-06-05 16:54:41.994036545,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,1.4677666923378363e-05,6.115235603,2.9881931493025336e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.987521922,2024-06-05 16:54:41.994036545,5878337894647453.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829257,1.4677666923378363e-05,6.115235603,2.9860794472402388e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.989612579,2024-06-05 16:54:41.993819475,5878337894647453.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.027526596969109e-05,6.11732626,2.9901069738372077e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.989612579,2024-06-05 16:54:41.993819475,5878337894647453.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.11732626,2.9865240739072123e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.993819475,2024-06-05 16:54:41.998007774,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.009722517162089e-05,6.121533156,2.9905337964243745e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.993819475,2024-06-05 16:54:41.998007774,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.121533156,2.9905069340568907e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994067558,2024-06-05 16:54:41.994121860,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,1.258413645409053e-07,6.121781239,2.9904926558258612e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994067558,2024-06-05 16:54:41.994121860,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,1.258413645409053e-07,6.121781239,2.9904783775948315e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994067558,2024-06-05 16:54:41.994121860,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829257,1.258413645409053e-07,6.121781239,2.985935844846519e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994067558,2024-06-05 16:54:42.000804736,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.683891970875663e-05,6.121781239,2.988392934012171e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994121860,2024-06-05 16:54:42.000773154,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,2.3120913951311268e-05,6.121835541,2.9884782226020784e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.994121860,2024-06-05 16:54:42.000773154,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,2.3120913951311268e-05,6.121835541,2.9872094592159505e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.998007774,2024-06-05 16:54:42.002196788,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.01040703171078e-05,6.125721455,2.9912198662476614e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:41.998007774,2024-06-05 16:54:42.002196788,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.125721455,2.9912011693558618e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.000804736,2024-06-05 16:54:42.000936143,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,3.791968449797393e-07,6.128518417,2.9912203921485605e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.000804736,2024-06-05 16:54:42.000936143,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,3.791968449797393e-07,6.128518417,2.9867481741757048e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.000804736,2024-06-05 16:54:42.007460129,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,3.841049605729135e-05,6.128518417,2.9861385796518864e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.002196788,2024-06-05 16:54:42.006383419,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.008125635669477e-05,6.129910469,2.9865357966811764e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.002196788,2024-06-05 16:54:42.006383419,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0002047216292476769,6.129910469,2.9880020312893073e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.006383419,2024-06-05 16:54:42.010571479,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.217676560280768e-05,6.1340971,2.9875992748319922e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.006383419,2024-06-05 16:54:42.010571479,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.1340971,2.9875992748319922e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.007460129,2024-06-05 16:54:42.014071562,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5400245900451076e-05,6.13517381,2.9921041979218848e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.007531568,2024-06-05 16:54:42.014040360,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.4898472454957383e-05,6.135245249,2.9896336242205916e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.007531568,2024-06-05 16:54:42.014040360,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,1.4898472454957383e-05,6.135245249,2.987217307950723e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.007531568,2024-06-05 16:54:42.014040360,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829279,1.4898472454957383e-05,6.135245249,2.9844690214874314e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.010571479,2024-06-05 16:54:42.014759540,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.217677567352433e-05,6.13828516,2.9886866990547837e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.010571479,2024-06-05 16:54:42.014759540,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.13828516,2.988640765984431e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014071562,2024-06-05 16:54:42.014208372,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,2.825297393240634e-07,6.141785243,2.983804063549934e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014071562,2024-06-05 16:54:42.014208372,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,2.825297393240634e-07,6.141785243,2.982237156304574e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014071562,2024-06-05 16:54:42.014208372,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829279,2.825297393240634e-07,6.141785243,2.980670249059214e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014071562,2024-06-05 16:54:42.021000253,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.292583719217127e-05,6.141785243,2.9833676725591387e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014208372,2024-06-05 16:54:42.020968166,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828277,1.3959818994988431e-05,6.141922053,2.9805814607073694e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014208372,2024-06-05 16:54:42.020968166,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829253,1.3959818994988431e-05,6.141922053,2.981977442606868e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014208372,2024-06-05 16:54:42.020968166,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,1.3959818994988431e-05,6.141922053,2.9791048207536097e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014759540,2024-06-05 16:54:42.018915414,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1852629516483224e-05,6.142473221,2.9832900837052582e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.014759540,2024-06-05 16:54:42.018915414,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.142473221,2.9832791557268565e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.018915414,2024-06-05 16:54:42.023119211,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.2335248470839986e-05,6.146629095,2.987501752595539e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.018915414,2024-06-05 16:54:42.023119211,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00017848374678098672,6.146629095,3.005339199295236e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.021000253,2024-06-05 16:54:42.021133545,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828277,2.919250260201613e-07,6.148713934,3.001335618236478e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.021000253,2024-06-05 16:54:42.021133545,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829253,2.919250260201613e-07,6.148713934,2.9973841345583754e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.021000253,2024-06-05 16:54:42.021133545,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,2.919250260201613e-07,6.148713934,2.9932289906819366e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.021000253,2024-06-05 16:54:42.027655014,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.3724108230417904e-05,6.148713934,2.9782867922187493e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.021133545,2024-06-05 16:54:42.027623007,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,4.2638035963302697e-05,6.148847226,2.978427251920413e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.023119211,2024-06-05 16:54:42.027836561,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.3979036831559335e-05,6.150832892,2.982825155603569e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.023119211,2024-06-05 16:54:42.027836561,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.150832892,2.9827840329201163e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.027655014,2024-06-05 16:54:42.027763549,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828265,7.228161023859895e-07,6.155368695,2.9779297552197034e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.027655014,2024-06-05 16:54:42.034451033,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.525979605953038e-05,6.155368695,2.97834384189786e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.027836561,2024-06-05 16:54:42.032062053,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.9393529905446766e-05,6.155550242,2.9822831948884048e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.027836561,2024-06-05 16:54:42.032062053,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.155550242,2.977724153345622e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.032062053,2024-06-05 16:54:42.036257982,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.911791917784517e-05,6.159775734,2.9794566187366085e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.032062053,2024-06-05 16:54:42.036257982,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.159775734,2.9772772922098106e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.034451033,2024-06-05 16:54:42.041262410,5878337944029712.0,os=Linux,GRAMS_OF_CO2,socket=0,4.487570873739074e-05,6.162164714,2.977657175933279e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.034575383,2024-06-05 16:54:42.041231181,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828254,1.4616900149211524e-05,6.162289064,2.9791188659482005e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.034575383,2024-06-05 16:54:42.041231181,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,1.4616900149211524e-05,6.162289064,2.9764562779957488e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.034575383,2024-06-05 16:54:42.041231181,5878337944029712.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829272,1.4616900149211524e-05,6.162289064,2.97791796801067e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.036257982,2024-06-05 16:54:42.040436029,5878337944029712.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.8951208389664954e-05,6.163971663,2.981792573362642e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.036257982,2024-06-05 16:54:42.040436029,5878337944029712.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.163971663,2.9817720578756473e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.040436029,2024-06-05 16:54:42.044630765,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.910679704551663e-05,6.16814971,2.9815847000423393e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.040436029,2024-06-05 16:54:42.044630765,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00017760180113524557,6.16814971,2.995307148579054e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.041262410,2024-06-05 16:54:42.041393931,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828254,3.1204709192885445e-07,6.168976091,2.991229731085131e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.041262410,2024-06-05 16:54:42.041393931,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,3.1204709192885445e-07,6.168976091,2.971042332237253e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.041262410,2024-06-05 16:54:42.041393931,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829272,3.1204709192885445e-07,6.168976091,2.9710356704686437e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.041262410,2024-06-05 16:54:42.047906856,5878337993148516.0,os=Linux,GRAMS_OF_CO2,socket=0,4.7293893411203744e-05,6.168976091,2.971146332596632e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.041393931,2024-06-05 16:54:42.047875552,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,4.613493626192761e-05,6.169107612,2.9734801969486588e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.044630765,2024-06-05 16:54:42.048793554,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.999159546608853e-05,6.172344446,2.9751997272211016e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.044630765,2024-06-05 16:54:42.048793554,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.172344446,2.9710177486829113e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.047906856,2024-06-05 16:54:42.048034337,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,7.38795974247612e-07,6.175620537,2.971091628280336e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.047906856,2024-06-05 16:54:42.054576262,5878337993148516.0,os=Linux,GRAMS_OF_CO2,socket=0,3.8651487699522836e-05,6.175620537,2.9707721737926922e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.048034337,2024-06-05 16:54:42.054544134,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,3.7726498982351746e-05,6.175748018,2.9745448236909274e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.048793554,2024-06-05 16:54:42.052979230,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.02114691242135e-05,6.176507235,2.9785461967301137e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.048793554,2024-06-05 16:54:42.052979230,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.176507235,2.9785264228568787e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.052979230,2024-06-05 16:54:42.057187557,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.042907554839267e-05,6.180692911,2.9778050160239174e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.052979230,2024-06-05 16:54:42.057187557,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.180692911,2.973102803786503e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.054576262,2024-06-05 16:54:42.054702467,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,8.490788811836043e-07,6.182289943,2.9689651755679045e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.054576262,2024-06-05 16:54:42.061413142,5878337993148516.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5996992363112086e-05,6.182289943,2.9735648748042157e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.054702467,2024-06-05 16:54:42.061381506,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.4978357860892095e-05,6.182416148,2.975006102479564e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.054702467,2024-06-05 16:54:42.061381506,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,1.4978357860892095e-05,6.182416148,2.97201519881372e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.054702467,2024-06-05 16:54:42.061381506,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828271,1.4978357860892095e-05,6.182416148,2.9691025797503125e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.057187557,2024-06-05 16:54:42.061376333,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.024125058706085e-05,6.184901238,2.9688786409795544e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.057187557,2024-06-05 16:54:42.061376333,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.184901238,2.9688786409795544e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061376333,2024-06-05 16:54:42.065567731,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0266439940475614e-05,6.189090014,2.9682890194201493e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061376333,2024-06-05 16:54:42.065567731,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001714281817433975,6.189090014,2.968608724711918e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061413142,2024-06-05 16:54:42.061551454,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,3.2000360527215683e-07,6.189126823,2.96860667919697e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061413142,2024-06-05 16:54:42.061551454,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,3.2000360527215683e-07,6.189126823,2.964358751758057e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061413142,2024-06-05 16:54:42.061551454,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828271,3.2000360527215683e-07,6.189126823,2.9601650378650028e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.061413142,2024-06-05 16:54:42.068235891,5878337993148516.0,os=Linux,GRAMS_OF_CO2,socket=0,4.735607057667453e-05,6.189126823,2.96111915683296e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.065567731,2024-06-05 16:54:42.069769382,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.717485744969911e-05,6.193281412,2.96483664257793e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.065567731,2024-06-05 16:54:42.069769382,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.193281412,2.9648039730685116e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.068235891,2024-06-05 16:54:42.075008373,5878337993148516.0,os=Linux,GRAMS_OF_CO2,socket=0,4.4941082954845544e-05,6.195949572,2.965273024827021e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.068373869,2024-06-05 16:54:42.074977244,5878337993148516.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828263,4.381891655923976e-05,6.19608755,2.9658727812754183e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.069769382,2024-06-05 16:54:42.073958873,5878337993148516.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.706726967846624e-05,6.197483063,2.9695795082432648e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:42.069769382,2024-06-05 16:54:42.073958873,5878337993148516.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,6.197483063,2.965798450360371e-05
